카테고리,경상남도,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 성산구,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 진해구,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 양산시,경상남도 의령군,경상남도 함안군,경상남도 창녕군,경상남도 고성군,경상남도 남해군,경상남도 하동군,경상남도 산청군,경상남도 함양군,경상남도 거창군,경상남도 합천군
2021년11월_계_총인구수,"3,316,365","1,033,281","218,131","251,982","181,226","187,245","194,697","347,380","125,595","110,044","538,286","103,636","241,576","354,071","26,330","62,663","60,147","50,558","42,309","43,530","34,394","38,415","61,143","43,007"
2021년11월_계_연령구간인구수,"3,316,365","1,033,281","218,131","251,982","181,226","187,245","194,697","347,380","125,595","110,044","538,286","103,636","241,576","354,071","26,330","62,663","60,147","50,558","42,309","43,530","34,394","38,415","61,143","43,007"
2021년11월_계_0~9세,"252,126","79,371","17,179","18,407","13,226","12,260","18,299","26,914","8,639","7,703","46,116","5,283","24,333","32,943",999,"3,619","2,890","2,298","1,507","1,646","1,188","1,712","3,512","1,453"
2021년11월_계_10~19세,"319,712","98,128","19,353","25,726","14,262","17,602","21,185","34,705","12,668","10,118","60,186","7,501","27,944","34,560","1,458","5,778","4,029","4,112","2,858","2,692","2,011","2,811","5,850","2,303"
2021년11월_계_20~29세,"364,578","126,044","28,038","37,004","18,931","21,223","20,848","44,776","10,557","10,354","66,967","8,668","22,947","39,452","1,832","5,086","4,473","3,672","3,042","3,033","2,264","2,911","5,698","2,802"
2021년11월_계_30~39세,"381,635","130,293","28,353","34,452","21,317","20,406","25,765","40,835","12,431","11,169","66,599","8,456","33,189","47,395","1,630","5,064","4,720","3,458","2,310","2,548","1,944","2,442","4,795","2,357"
2021년11월_계_40~49세,"527,310","166,246","33,876","40,522","26,778","29,319","35,751","53,256","20,826","17,377","96,128","12,625","47,194","61,350","2,693","8,890","6,862","6,038","4,360","4,568","3,307","4,141","7,452","3,997"
2021년11월_계_50~59세,"579,473","184,804","41,135","51,125","29,478","33,734","29,332","57,259","21,990","18,310","98,650","18,262","39,942","59,405","4,486","11,017","10,595","8,967","7,118","8,063","6,311","6,739","10,322","7,233"
2021년11월_계_60~69세,"492,612","151,057","31,926","31,447","31,665","31,045","24,974","48,739","21,427","17,294","62,909","21,900","28,693","46,348","5,786","11,702","12,735","10,170","8,612","9,347","7,777","7,728","10,786","9,602"
2021년11월_계_70~79세,"249,261","65,670","12,232","9,019","17,003","15,223","12,193","25,825","11,323","10,767","27,092","12,836","11,297","21,922","3,814","6,628","7,969","6,746","6,623","6,312","5,167","5,369","6,902","6,999"
2021년11월_계_80~89세,"130,753","27,904","5,288","3,699","7,486","5,796","5,635","13,153","5,053","6,051","12,120","7,151","5,178","9,482","3,126","4,254","5,161","4,387","4,950","4,507","3,819","3,930","5,012","5,515"
2021년11월_계_90~99세,"18,480","3,694",730,570,"1,064",626,704,"1,861",668,877,"1,489",928,834,"1,186",500,613,698,694,914,799,591,620,789,725
2021년11월_계_100세 이상,425,70,21,11,16,11,11,57,13,24,30,26,25,28,6,12,15,16,15,15,15,12,25,21
2021년11월_남_총인구수,"1,669,512","523,465","111,038","128,576","90,123","93,813","99,915","171,710","63,042","55,498","272,256","50,910","126,496","177,478","12,979","31,882","29,942","25,327","20,471","21,732","16,923","18,592","29,992","20,817"
2021년11월_남_연령구간인구수,"1,669,512","523,465","111,038","128,576","90,123","93,813","99,915","171,710","63,042","55,498","272,256","50,910","126,496","177,478","12,979","31,882","29,942","25,327","20,471","21,732","16,923","18,592","29,992","20,817"
2021년11월_남_0~9세,"129,748","40,984","8,755","9,485","6,840","6,338","9,566","13,944","4,351","3,982","23,589","2,713","12,596","16,870",521,"1,840","1,509","1,153",780,860,603,868,"1,837",748
2021년11월_남_10~19세,"166,679","51,214","10,197","13,557","7,338","9,188","10,934","18,285","6,522","5,215","31,157","3,918","14,568","17,638",766,"3,051","2,147","2,245","1,576","1,460","1,088","1,470","3,148","1,211"
2021년11월_남_20~29세,"203,555","70,589","15,658","20,776","10,464","11,762","11,929","24,559","5,895","6,205","36,551","5,067","13,021","21,215","1,065","3,000","2,583","2,165","1,872","1,810","1,296","1,660","3,372","1,630"
2021년11월_남_30~39세,"199,801","69,110","14,997","18,420","11,270","10,822","13,601","21,040","6,365","6,074","34,420","4,452","17,297","24,370",875,"2,602","2,590","1,906","1,203","1,394","1,044","1,251","2,495","1,313"
2021년11월_남_40~49세,"271,367","84,755","17,406","19,497","14,142","14,945","18,765","26,517","11,169","9,166","47,808","6,679","25,527","31,252","1,533","4,795","3,819","3,336","2,321","2,554","1,824","2,253","3,795","2,264"
2021년11월_남_50~59세,"296,586","91,706","20,218","24,664","14,712","16,794","15,318","28,299","11,415","9,762","50,558","9,257","21,651","29,900","2,510","6,067","5,714","4,909","3,862","4,431","3,464","3,639","5,396","4,046"
2021년11월_남_60~69세,"244,914","74,632","16,128","16,581","14,948","14,838","12,137","23,234","10,430","8,394","32,129","10,776","14,662","22,720","3,084","6,136","6,381","5,088","4,245","4,866","4,051","3,888","5,301","4,897"
2021년11월_남_70~79세,"111,711","30,330","5,857","4,390","7,646","6,926","5,511","11,317","5,174","4,647","11,972","5,691","5,423","9,929","1,620","2,980","3,515","3,037","2,932","2,792","2,309","2,235","2,874","2,934"
2021년11월_남_80~89세,"41,626","9,452","1,689","1,110","2,553","2,088","2,012","4,161","1,595","1,909","3,805","2,174","1,621","3,326",901,"1,299","1,559","1,367","1,517","1,396","1,124","1,204","1,587","1,629"
2021년11월_남_90~99세,"3,450",680,129,93,207,111,140,344,125,137,262,178,123,254,103,109,124,119,162,165,118,122,182,143
2021년11월_남_100세 이상,75,13,4,3,3,1,2,10,1,7,5,5,7,4,1,3,1,2,1,4,2,2,5,2
2021년11월_여_총인구수,"1,646,853","509,816","107,093","123,406","91,103","93,432","94,782","175,670","62,553","54,546","266,030","52,726","115,080","176,593","13,351","30,781","30,205","25,231","21,838","21,798","17,471","19,823","31,151","22,190"
2021년11월_여_연령구간인구수,"1,646,853","509,816","107,093","123,406","91,103","93,432","94,782","175,670","62,553","54,546","266,030","52,726","115,080","176,593","13,351","30,781","30,205","25,231","21,838","21,798","17,471","19,823","31,151","22,190"
2021년11월_여_0~9세,"122,378","38,387","8,424","8,922","6,386","5,922","8,733","12,970","4,288","3,721","22,527","2,570","11,737","16,073",478,"1,779","1,381","1,145",727,786,585,844,"1,675",705
2021년11월_여_10~19세,"153,033","46,914","9,156","12,169","6,924","8,414","10,251","16,420","6,146","4,903","29,029","3,583","13,376","16,922",692,"2,727","1,882","1,867","1,282","1,232",923,"1,341","2,702","1,092"
2021년11월_여_20~29세,"161,023","55,455","12,380","16,228","8,467","9,461","8,919","20,217","4,662","4,149","30,416","3,601","9,926","18,237",767,"2,086","1,890","1,507","1,170","1,223",968,"1,251","2,326","1,172"
2021년11월_여_30~39세,"181,834","61,183","13,356","16,032","10,047","9,584","12,164","19,795","6,066","5,095","32,179","4,004","15,892","23,025",755,"2,462","2,130","1,552","1,107","1,154",900,"1,191","2,300","1,044"
2021년11월_여_40~49세,"255,943","81,491","16,470","21,025","12,636","14,374","16,986","26,739","9,657","8,211","48,320","5,946","21,667","30,098","1,160","4,095","3,043","2,702","2,039","2,014","1,483","1,888","3,657","1,733"
2021년11월_여_50~59세,"282,887","93,098","20,917","26,461","14,766","16,940","14,014","28,960","10,575","8,548","48,092","9,005","18,291","29,505","1,976","4,950","4,881","4,058","3,256","3,632","2,847","3,100","4,926","3,187"
2021년11월_여_60~69세,"247,698","76,425","15,798","14,866","16,717","16,207","12,837","25,505","10,997","8,900","30,780","11,124","14,031","23,628","2,702","5,566","6,354","5,082","4,367","4,481","3,726","3,840","5,485","4,705"
2021년11월_여_70~79세,"137,550","35,340","6,375","4,629","9,357","8,297","6,682","14,508","6,149","6,120","15,120","7,145","5,874","11,993","2,194","3,648","4,454","3,709","3,691","3,520","2,858","3,134","4,028","4,065"
2021년11월_여_80~89세,"89,127","18,452","3,599","2,589","4,933","3,708","3,623","8,992","3,458","4,142","8,315","4,977","3,557","6,156","2,225","2,955","3,602","3,020","3,433","3,111","2,695","2,726","3,425","3,886"
2021년11월_여_90~99세,"15,030","3,014",601,477,857,515,564,"1,517",543,740,"1,227",750,711,932,397,504,574,575,752,634,473,498,607,582
2021년11월_여_100세 이상,350,57,17,8,13,10,9,47,12,17,25,21,18,24,5,9,14,14,14,11,13,10,20,19
2021년12월_계_총인구수,"3,314,183","1,032,741","218,027","251,562","181,322","186,881","194,949","347,097","125,383","109,953","537,673","103,525","241,216","354,726","26,322","62,547","60,129","50,478","42,266","43,449","34,360","38,310","61,073","42,935"
2021년12월_계_연령구간인구수,"3,314,183","1,032,741","218,027","251,562","181,322","186,881","194,949","347,097","125,383","109,953","537,673","103,525","241,216","354,726","26,322","62,547","60,129","50,478","42,266","43,449","34,360","38,310","61,073","42,935"
2021년12월_계_0~9세,"250,669","78,953","17,098","18,293","13,189","12,175","18,198","26,794","8,547","7,638","45,854","5,235","24,145","32,841",986,"3,586","2,865","2,277","1,512","1,633","1,175","1,695","3,496","1,437"
2021년12월_계_10~19세,"319,461","98,134","19,331","25,685","14,271","17,589","21,258","34,686","12,671","10,123","60,101","7,470","27,952","34,631","1,444","5,756","4,016","4,058","2,831","2,673","2,006","2,786","5,818","2,305"
2021년12월_계_20~29세,"362,661","125,367","27,854","36,742","18,856","21,079","20,836","44,515","10,479","10,300","66,584","8,620","22,796","39,334","1,826","5,058","4,443","3,688","3,033","3,037","2,261","2,892","5,667","2,761"
2021년12월_계_30~39세,"379,886","129,935","28,250","34,408","21,324","20,252","25,701","40,721","12,323","11,135","66,222","8,397","32,802","47,338","1,620","5,011","4,672","3,408","2,302","2,529","1,935","2,427","4,755","2,354"
2021년12월_계_40~49세,"527,396","166,304","33,887","40,443","26,814","29,306","35,854","53,267","20,816","17,382","96,078","12,627","47,254","61,525","2,685","8,880","6,842","6,031","4,341","4,549","3,291","4,100","7,444","3,980"
2021년12월_계_50~59세,"579,779","184,802","41,180","51,029","29,467","33,657","29,469","57,288","21,988","18,340","98,718","18,230","40,041","59,617","4,488","11,003","10,635","8,946","7,121","8,031","6,304","6,742","10,294","7,191"
2021년12월_계_60~69세,"494,113","151,447","32,055","31,621","31,732","31,035","25,004","48,836","21,449","17,273","63,217","21,960","28,798","46,636","5,813","11,710","12,791","10,190","8,602","9,375","7,797","7,726","10,845","9,648"
2021년12월_계_70~79세,"249,720","65,921","12,278","9,049","17,049","15,312","12,233","25,856","11,343","10,768","27,140","12,837","11,361","22,013","3,805","6,646","7,956","6,763","6,604","6,293","5,162","5,348","6,923","6,981"
2021년12월_계_80~89세,"131,422","28,070","5,335","3,700","7,542","5,834","5,659","13,220","5,082","6,078","12,216","7,196","5,213","9,554","3,144","4,266","5,181","4,398","4,971","4,525","3,809","3,958","5,015","5,526"
2021년12월_계_90~99세,"18,682","3,743",741,584,"1,062",631,725,"1,860",673,895,"1,513",932,833,"1,210",504,623,712,704,936,790,606,624,792,732
2021년12월_계_100세 이상,394,65,18,8,16,11,12,54,12,21,30,21,21,27,7,8,16,15,13,14,14,12,24,20
2021년12월_남_총인구수,"1,668,338","523,223","110,998","128,346","90,141","93,661","100,077","171,601","62,928","55,433","271,899","50,849","126,291","177,759","12,966","31,816","29,948","25,297","20,450","21,696","16,931","18,531","29,955","20,765"
2021년12월_남_연령구간인구수,"1,668,338","523,223","110,998","128,346","90,141","93,661","100,077","171,601","62,928","55,433","271,899","50,849","126,291","177,759","12,966","31,816","29,948","25,297","20,450","21,696","16,931","18,531","29,955","20,765"
2021년12월_남_0~9세,"128,993","40,798","8,723","9,427","6,833","6,286","9,529","13,872","4,299","3,958","23,430","2,690","12,495","16,819",515,"1,818","1,491","1,148",778,853,601,858,"1,827",743
2021년12월_남_10~19세,"166,472","51,201","10,169","13,512","7,355","9,183","10,982","18,251","6,531","5,215","31,096","3,892","14,569","17,667",758,"3,055","2,147","2,206","1,555","1,452","1,083","1,459","3,125","1,210"
2021년12월_남_20~29세,"202,593","70,239","15,581","20,618","10,394","11,714","11,932","24,457","5,863","6,167","36,374","5,043","12,926","21,154","1,060","2,992","2,569","2,181","1,870","1,806","1,296","1,650","3,347","1,599"
2021년12월_남_30~39세,"198,989","68,959","14,947","18,424","11,258","10,744","13,586","21,008","6,317","6,054","34,264","4,428","17,068","24,314",874,"2,568","2,566","1,885","1,208","1,390","1,048","1,242","2,485","1,311"
2021년12월_남_40~49세,"271,358","84,833","17,415","19,491","14,158","14,962","18,807","26,502","11,141","9,167","47,783","6,672","25,564","31,359","1,522","4,780","3,807","3,323","2,296","2,535","1,816","2,224","3,787","2,247"
2021년12월_남_50~59세,"296,690","91,651","20,227","24,584","14,705","16,753","15,382","28,316","11,426","9,775","50,538","9,259","21,713","29,985","2,505","6,061","5,745","4,918","3,867","4,420","3,452","3,639","5,389","4,031"
2021년12월_남_60~69세,"245,713","74,838","16,197","16,664","14,989","14,834","12,154","23,308","10,425","8,373","32,282","10,809","14,731","22,871","3,102","6,140","6,407","5,094","4,244","4,885","4,068","3,887","5,328","4,921"
2021년12월_남_70~79세,"112,084","30,477","5,894","4,419","7,665","6,966","5,533","11,348","5,189","4,661","12,018","5,695","5,458","9,971","1,611","2,996","3,512","3,054","2,942","2,792","2,312","2,230","2,888","2,930"
2021년12월_남_80~89세,"41,890","9,528","1,714","1,109","2,570","2,106","2,029","4,184","1,612","1,913","3,837","2,177","1,638","3,362",915,"1,290","1,578","1,364","1,520","1,401","1,133","1,219","1,593","1,626"
2021년12월_남_90~99세,"3,497",687,128,95,211,112,141,348,124,145,272,180,124,253,103,115,126,122,169,159,120,121,183,146
2021년12월_남_100세 이상,59,12,3,3,3,1,2,7,1,5,5,4,5,4,1,1,0,2,1,3,2,2,3,1
2021년12월_여_총인구수,"1,645,845","509,518","107,029","123,216","91,181","93,220","94,872","175,496","62,455","54,520","265,774","52,676","114,925","176,967","13,356","30,731","30,181","25,181","21,816","21,753","17,429","19,779","31,118","22,170"
2021년12월_여_연령구간인구수,"1,645,845","509,518","107,029","123,216","91,181","93,220","94,872","175,496","62,455","54,520","265,774","52,676","114,925","176,967","13,356","30,731","30,181","25,181","21,816","21,753","17,429","19,779","31,118","22,170"
2021년12월_여_0~9세,"121,676","38,155","8,375","8,866","6,356","5,889","8,669","12,922","4,248","3,680","22,424","2,545","11,650","16,022",471,"1,768","1,374","1,129",734,780,574,837,"1,669",694
2021년12월_여_10~19세,"152,989","46,933","9,162","12,173","6,916","8,406","10,276","16,435","6,140","4,908","29,005","3,578","13,383","16,964",686,"2,701","1,869","1,852","1,276","1,221",923,"1,327","2,693","1,095"
2021년12월_여_20~29세,"160,068","55,128","12,273","16,124","8,462","9,365","8,904","20,058","4,616","4,133","30,210","3,577","9,870","18,180",766,"2,066","1,874","1,507","1,163","1,231",965,"1,242","2,320","1,162"
2021년12월_여_30~39세,"180,897","60,976","13,303","15,984","10,066","9,508","12,115","19,713","6,006","5,081","31,958","3,969","15,734","23,024",746,"2,443","2,106","1,523","1,094","1,139",887,"1,185","2,270","1,043"
2021년12월_여_40~49세,"256,038","81,471","16,472","20,952","12,656","14,344","17,047","26,765","9,675","8,215","48,295","5,955","21,690","30,166","1,163","4,100","3,035","2,708","2,045","2,014","1,475","1,876","3,657","1,733"
2021년12월_여_50~59세,"283,089","93,151","20,953","26,445","14,762","16,904","14,087","28,972","10,562","8,565","48,180","8,971","18,328","29,632","1,983","4,942","4,890","4,028","3,254","3,611","2,852","3,103","4,905","3,160"
2021년12월_여_60~69세,"248,400","76,609","15,858","14,957","16,743","16,201","12,850","25,528","11,024","8,900","30,935","11,151","14,067","23,765","2,711","5,570","6,384","5,096","4,358","4,490","3,729","3,839","5,517","4,727"
2021년12월_여_70~79세,"137,636","35,444","6,384","4,630","9,384","8,346","6,700","14,508","6,154","6,107","15,122","7,142","5,903","12,042","2,194","3,650","4,444","3,709","3,662","3,501","2,850","3,118","4,035","4,051"
2021년12월_여_80~89세,"89,532","18,542","3,621","2,591","4,972","3,728","3,630","9,036","3,470","4,165","8,379","5,019","3,575","6,192","2,229","2,976","3,603","3,034","3,451","3,124","2,676","2,739","3,422","3,900"
2021년12월_여_90~99세,"15,185","3,056",613,489,851,519,584,"1,512",549,750,"1,241",752,709,957,401,508,586,582,767,631,486,503,609,586
2021년12월_여_100세 이상,335,53,15,5,13,10,10,47,11,16,25,17,16,23,6,7,16,13,12,11,12,10,21,19
