카테고리,경상남도 진주시,경상남도 진주시 문산읍,경상남도 진주시 내동면,경상남도 진주시 정촌면,경상남도 진주시 금곡면,경상남도 진주시 진성면,경상남도 진주시 일반성면,경상남도 진주시 이반성면,경상남도 진주시 사봉면,경상남도 진주시 지수면,경상남도 진주시 대곡면,경상남도 진주시 금산면,경상남도 진주시 집현면,경상남도 진주시 미천면,경상남도 진주시 명석면,경상남도 진주시 대평면,경상남도 진주시 수곡면,경상남도 진주시 천전동,경상남도 진주시 성북동,경상남도 진주시 중앙동,경상남도 진주시 상봉동,경상남도 진주시 상대동,경상남도 진주시 하대동,경상남도 진주시 상평동,경상남도 진주시 초장동,경상남도 진주시 평거동,경상남도 진주시 신안동,경상남도 진주시 이현동,경상남도 진주시 판문동,경상남도 진주시 가호동,경상남도 진주시 충무공동
2021년12월_여_0~9세,"12,922",270,141,498,18,17,45,6,13,21,23,964,101,11,56,11,17,681,188,136,225,450,555,344,"1,475",972,294,298,"1,127","1,127","2,838"
2021년12월_여_10~19세,"16,435",293,215,257,46,23,82,15,20,41,52,"1,260",204,14,91,24,40,"1,081",317,281,478,741,"1,090",520,"1,753","1,646",516,528,"1,542","1,248","2,017"
2021년12월_여_20~29세,"20,058",334,200,458,52,50,82,24,23,34,69,976,165,31,144,33,55,"1,976",667,495,839,"1,288","1,596",640,"1,433","1,854",749,630,"1,067","2,432","1,662"
2021년12월_여_30~39세,"19,713",414,197,805,52,51,76,19,31,24,58,"1,148",173,27,97,18,50,"1,250",484,364,554,866,"1,110",601,"1,918","1,460",547,518,"1,262","1,995","3,544"
2021년12월_여_40~49세,"26,765",458,325,555,61,48,115,32,41,46,82,"1,888",291,27,173,38,66,"1,957",681,562,784,"1,291","1,775",777,"2,813","2,531",824,905,"2,153","2,114","3,352"
2021년12월_여_50~59세,"28,972",642,327,682,159,144,224,96,79,98,235,"1,717",398,110,366,79,157,"2,361",842,869,"1,253","1,840","2,549",997,"2,070","2,739","1,093","1,203","1,664","2,125","1,854"
2021년12월_여_60~69세,"25,528",678,282,560,238,243,251,221,189,150,378,"1,327",403,180,500,121,276,"2,346","1,013","1,392","1,407","1,804","1,989",982,"1,013","1,631","1,134","1,079","1,236","1,551",954
2021년12월_여_70~79세,"14,508",453,159,241,239,163,206,159,154,127,299,670,311,177,311,89,193,"1,555",626,977,922,984,881,533,494,827,582,531,592,771,282
2021년12월_여_80~89세,"9,036",355,131,193,228,179,202,185,175,144,339,410,240,190,236,108,231,848,325,545,457,433,456,226,254,523,320,282,315,368,138
2021년12월_여_90~99세,"1,512",77,23,41,50,29,25,29,27,31,57,64,37,32,48,16,32,120,69,69,81,56,71,36,43,102,56,47,47,64,33
2021년12월_여_100세 이상,47,2,1,2,2,1,0,0,1,0,2,0,1,1,2,2,2,7,1,1,1,1,1,1,3,2,4,3,1,0,2
