카테고리,경상북도,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 영천시,경상북도 상주시,경상북도 문경시,경상북도 경산시,경상북도 군위군,경상북도 의성군,경상북도 청송군,경상북도 영양군,경상북도 영덕군,경상북도 청도군,경상북도 고령군,경상북도 성주군,경상북도 칠곡군,경상북도 예천군,경상북도 봉화군,경상북도 울진군,경상북도 울릉군
2021년10월_여_50~59세,"218,762","44,333","19,600","24,733","22,506","11,245","12,481","34,295","8,395","8,376","7,612","5,692","22,891","1,779","3,756","2,089","1,246","2,752","3,321","2,487","3,609","9,127","3,763","2,528","3,760",719
2021년10월_여_60~69세,"216,121","42,152","19,388","22,764","21,772","11,767","13,758","20,905","9,933","9,660","9,651","7,159","19,017","2,607","5,991","2,866","1,786","3,907","4,868","3,078","4,624","7,078","4,879","3,384","4,412",867
2021년10월_여_70~79세,"133,791","20,188","9,284","10,904","13,811","7,504","9,163","9,080","6,461","6,942","6,950","5,158","11,140","2,138","4,984","2,185","1,455","3,421","3,612","2,270","3,125","4,267","3,722","2,543","3,117",555
2021년10월_여_80~89세,"93,825","10,812","4,761","6,051","9,163","5,621","6,548","5,764","4,550","4,868","5,876","3,881","6,414","1,767","4,211","1,669","1,179","2,704","2,981","1,815","2,380","3,103","3,361","2,146","2,713",299
2021년10월_여_90~99세,"15,954","1,875",781,"1,094","1,487",988,"1,177","1,002",863,678,"1,109",685,951,271,656,272,208,456,511,268,406,505,562,388,573,63
2021년10월_여_100세 이상,558,61,33,28,54,31,36,35,46,17,35,32,25,14,23,11,15,19,10,5,8,20,21,25,12,3
2021년11월_계_총인구수,"2,627,468","503,388","230,644","272,744","252,162","140,120","157,177","413,164","101,895","101,703","95,701","71,159","268,455","22,899","50,665","24,590","16,335","35,451","41,827","30,673","42,766","113,896","55,824","30,802","47,928","8,888"
2021년11월_계_연령구간인구수,"2,627,468","503,388","230,644","272,744","252,162","140,120","157,177","413,164","101,895","101,703","95,701","71,159","268,455","22,899","50,665","24,590","16,335","35,451","41,827","30,673","42,766","113,896","55,824","30,802","47,928","8,888"
2021년11월_계_0~9세,"179,383","37,449","16,442","21,007","15,427","9,993","10,060","38,906","5,755","5,569","4,902","3,835","19,783",603,"1,805",921,677,"1,485","1,416","1,330","1,832","8,774","4,475","1,248","2,760",378
2021년11월_계_10~19세,"222,205","46,215","20,950","25,265","20,235","12,240","13,347","44,214","8,601","6,542","7,349","5,463","22,869",917,"2,174","1,164",896,"2,031","2,202","1,906","2,192","11,359","4,478","1,806","3,552",453
2021년11월_계_20~29세,"276,881","56,565","26,560","30,005","25,815","14,174","16,363","54,775","9,502","9,647","7,700","6,133","36,442","1,395","2,858","1,573","1,071","2,250","2,580","2,304","3,173","11,602","4,056","1,818","4,275",810
2021년11월_계_30~39세,"280,402","57,613","25,888","31,725","24,651","14,511","15,086","63,286","8,090","9,115","7,058","5,434","33,085","1,205","2,966","1,565",995,"2,179","2,597","2,065","3,127","13,825","5,305","1,757","4,081",806
2021년11월_계_40~49세,"377,057","76,644","35,499","41,145","35,810","19,188","21,582","72,688","13,409","12,260","10,960","8,575","41,592","2,014","4,456","2,257","1,610","3,677","4,271","3,572","4,502","20,523","7,220","3,029","6,004","1,214"
2021년11월_계_50~59세,"454,422","89,077","40,870","48,207","46,585","23,528","25,713","70,037","17,350","18,075","16,213","11,824","45,886","4,130","8,227","4,492","2,836","5,988","7,106","5,726","8,091","19,965","7,926","5,535","8,336","1,776"
2021년11월_계_60~69세,"432,158","82,790","38,363","44,427","43,242","23,352","26,820","43,162","19,173","19,611","19,112","14,048","37,449","5,587","12,160","5,731","3,618","7,569","9,926","6,576","9,831","14,874","9,794","7,125","8,794","1,814"
2021년11월_계_70~79세,"243,700","38,337","17,903","20,434","25,009","13,429","16,653","16,406","11,783","12,729","12,390","9,168","20,226","4,002","8,845","3,976","2,585","5,776","6,673","4,124","5,919","7,669","6,755","4,652","5,539","1,055"
2021년11월_계_80~89세,"140,516","16,325","7,179","9,146","13,469","8,412","10,011","8,411","7,081","7,252","8,607","5,781","9,858","2,688","6,300","2,562","1,759","3,915","4,412","2,723","3,572","4,616","5,082","3,298","3,882",500
2021년11월_계_90~99세,"20,133","2,305",952,"1,353","1,866","1,254","1,497","1,244","1,093",882,"1,374",858,"1,237",343,853,338,271,560,634,341,518,670,710,510,695,80
2021년11월_계_100세 이상,611,68,38,30,53,39,45,35,58,21,36,40,28,15,21,11,17,21,10,6,9,19,23,24,10,2
2021년11월_남_총인구수,"1,324,021","255,032","119,349","135,683","126,155","70,260","77,742","212,262","50,546","51,660","46,949","34,928","135,017","11,730","24,806","12,269","8,138","16,834","20,549","15,762","22,166","59,313","27,414","15,571","24,056","4,862"
2021년11월_남_연령구간인구수,"1,324,021","255,032","119,349","135,683","126,155","70,260","77,742","212,262","50,546","51,660","46,949","34,928","135,017","11,730","24,806","12,269","8,138","16,834","20,549","15,762","22,166","59,313","27,414","15,571","24,056","4,862"
2021년11월_남_0~9세,"92,373","19,410","8,494","10,916","7,888","5,163","5,232","19,991","3,006","2,835","2,556","1,961","10,054",328,957,476,354,741,723,693,919,"4,540","2,276",650,"1,425",195
2021년11월_남_10~19세,"116,629","24,224","11,004","13,220","10,546","6,642","6,988","23,002","4,487","3,493","3,893","2,965","11,893",500,"1,136",619,463,"1,052","1,118","1,019","1,204","5,936","2,363",964,"1,895",227
2021년11월_남_20~29세,"156,877","32,637","15,850","16,787","14,569","7,932","8,918","30,712","5,521","5,690","4,440","3,449","19,812",838,"1,652",953,620,"1,313","1,507","1,342","1,914","6,648","2,273","1,098","2,538",501
2021년11월_남_30~39세,"150,083","30,761","14,141","16,620","13,182","7,608","7,904","33,825","4,349","4,921","3,789","2,863","17,847",710,"1,654",908,543,"1,139","1,410","1,122","1,687","7,502","2,663",968,"2,253",475
2021년11월_남_40~49세,"196,373","38,696","18,468","20,228","18,630","10,109","11,120","36,703","6,889","6,742","5,790","4,598","21,337","1,174","2,597","1,291",955,"2,007","2,364","2,011","2,666","11,044","3,871","1,754","3,282",743
2021년11월_남_50~59세,"235,707","44,789","21,295","23,494","24,075","12,277","13,258","35,687","8,959","9,697","8,611","6,147","22,987","2,361","4,484","2,408","1,588","3,237","3,782","3,255","4,492","10,811","4,168","3,008","4,569","1,057"
2021년11월_남_60~69세,"215,472","40,525","18,945","21,580","21,429","11,556","13,052","22,154","9,246","9,902","9,429","6,875","18,355","2,968","6,160","2,856","1,838","3,651","5,045","3,486","5,205","7,763","4,917","3,727","4,388",945
2021년11월_남_70~79세,"109,852","18,097","8,584","9,513","11,186","5,918","7,479","7,318","5,328","5,800","5,458","4,012","9,031","1,861","3,897","1,793","1,127","2,372","3,062","1,851","2,779","3,402","3,026","2,126","2,429",500
2021년11월_남_80~89세,"46,459","5,468","2,405","3,063","4,283","2,774","3,474","2,630","2,515","2,372","2,717","1,882","3,418",918,"2,083",892,585,"1,216","1,411",902,"1,185","1,502","1,718","1,156","1,159",199
2021년11월_남_90~99세,"4,116",415,157,258,362,277,307,237,237,202,264,167,279,71,183,72,63,103,126,79,114,164,137,119,118,20
2021년11월_남_100세 이상,80,10,6,4,5,4,10,3,9,6,2,9,4,1,3,1,2,3,1,2,1,1,2,1,0,0
2021년11월_여_총인구수,"1,303,447","248,356","111,295","137,061","126,007","69,860","79,435","200,902","51,349","50,043","48,752","36,231","133,438","11,169","25,859","12,321","8,197","18,617","21,278","14,911","20,600","54,583","28,410","15,231","23,872","4,026"
2021년11월_여_연령구간인구수,"1,303,447","248,356","111,295","137,061","126,007","69,860","79,435","200,902","51,349","50,043","48,752","36,231","133,438","11,169","25,859","12,321","8,197","18,617","21,278","14,911","20,600","54,583","28,410","15,231","23,872","4,026"
2021년11월_여_0~9세,"87,010","18,039","7,948","10,091","7,539","4,830","4,828","18,915","2,749","2,734","2,346","1,874","9,729",275,848,445,323,744,693,637,913,"4,234","2,199",598,"1,335",183
2021년11월_여_10~19세,"105,576","21,991","9,946","12,045","9,689","5,598","6,359","21,212","4,114","3,049","3,456","2,498","10,976",417,"1,038",545,433,979,"1,084",887,988,"5,423","2,115",842,"1,657",226
2021년11월_여_20~29세,"120,004","23,928","10,710","13,218","11,246","6,242","7,445","24,063","3,981","3,957","3,260","2,684","16,630",557,"1,206",620,451,937,"1,073",962,"1,259","4,954","1,783",720,"1,737",309
2021년11월_여_30~39세,"130,319","26,852","11,747","15,105","11,469","6,903","7,182","29,461","3,741","4,194","3,269","2,571","15,238",495,"1,312",657,452,"1,040","1,187",943,"1,440","6,323","2,642",789,"1,828",331
2021년11월_여_40~49세,"180,684","37,948","17,031","20,917","17,180","9,079","10,462","35,985","6,520","5,518","5,170","3,977","20,255",840,"1,859",966,655,"1,670","1,907","1,561","1,836","9,479","3,349","1,275","2,722",471
2021년11월_여_50~59세,"218,715","44,288","19,575","24,713","22,510","11,251","12,455","34,350","8,391","8,378","7,602","5,677","22,899","1,769","3,743","2,084","1,248","2,751","3,324","2,471","3,599","9,154","3,758","2,527","3,767",719
2021년11월_여_60~69세,"216,686","42,265","19,418","22,847","21,813","11,796","13,768","21,008","9,927","9,709","9,683","7,173","19,094","2,619","6,000","2,875","1,780","3,918","4,881","3,090","4,626","7,111","4,877","3,398","4,406",869
2021년11월_여_70~79세,"133,848","20,240","9,319","10,921","13,823","7,511","9,174","9,088","6,455","6,929","6,932","5,156","11,195","2,141","4,948","2,183","1,458","3,404","3,611","2,273","3,140","4,267","3,729","2,526","3,110",555
2021년11월_여_80~89세,"94,057","10,857","4,774","6,083","9,186","5,638","6,537","5,781","4,566","4,880","5,890","3,899","6,440","1,770","4,217","1,670","1,174","2,699","3,001","1,821","2,387","3,114","3,364","2,142","2,723",301
2021년11월_여_90~99세,"16,017","1,890",795,"1,095","1,504",977,"1,190","1,007",856,680,"1,110",691,958,272,670,266,208,457,508,262,404,506,573,391,577,60
2021년11월_여_100세 이상,531,58,32,26,48,35,35,32,49,15,34,31,24,14,18,10,15,18,9,4,8,18,21,23,10,2
2021년12월_계_총인구수,"2,626,609","503,852","230,801","273,051","251,889","140,239","156,972","412,581","101,942","101,888","95,566","71,154","268,369","22,945","50,632","24,539","16,320","35,314","41,891","30,626","42,842","113,822","55,739","30,762","47,858","8,867"
2021년12월_계_연령구간인구수,"2,626,609","503,852","230,801","273,051","251,889","140,239","156,972","412,581","101,942","101,888","95,566","71,154","268,369","22,945","50,632","24,539","16,320","35,314","41,891","30,626","42,842","113,822","55,739","30,762","47,858","8,867"
2021년12월_계_0~9세,"178,515","37,303","16,367","20,936","15,375","9,980","9,970","38,692","5,742","5,527","4,902","3,827","19,729",605,"1,801",917,675,"1,458","1,412","1,316","1,819","8,686","4,450","1,227","2,725",377
2021년12월_계_10~19세,"221,964","46,200","20,936","25,264","20,189","12,209","13,343","44,170","8,608","6,547","7,295","5,427","22,857",919,"2,186","1,149",892,"2,030","2,233","1,908","2,182","11,350","4,455","1,803","3,559",453
2021년12월_계_20~29세,"276,021","56,622","26,608","30,014","25,692","14,146","16,268","54,463","9,477","9,646","7,641","6,140","36,271","1,379","2,833","1,572","1,065","2,232","2,582","2,302","3,200","11,574","4,031","1,820","4,253",812
2021년12월_계_30~39세,"279,475","57,588","25,839","31,749","24,522","14,498","14,980","62,965","8,121","9,149","7,029","5,416","32,967","1,206","2,951","1,554",993,"2,157","2,575","2,055","3,149","13,720","5,272","1,752","4,076",780
2021년12월_계_40~49세,"377,180","76,741","35,548","41,193","35,744","19,216","21,625","72,728","13,410","12,245","10,949","8,563","41,676","2,006","4,458","2,239","1,602","3,631","4,283","3,550","4,509","20,557","7,225","3,024","5,986","1,213"
2021년12월_계_50~59세,"454,427","89,130","40,919","48,211","46,590","23,564","25,727","70,065","17,337","18,106","16,169","11,824","45,856","4,154","8,174","4,471","2,846","5,992","7,091","5,716","8,085","20,000","7,901","5,526","8,320","1,783"
2021년12월_계_60~69세,"433,047","82,934","38,397","44,537","43,321","23,391","26,818","43,315","19,200","19,721","19,155","14,084","37,558","5,607","12,182","5,734","3,611","7,540","9,963","6,588","9,853","14,926","9,803","7,111","8,814","1,818"
2021년12월_계_70~79세,"244,151","38,543","17,988","20,555","25,011","13,488","16,671","16,494","11,785","12,741","12,388","9,183","20,275","3,993","8,851","3,970","2,583","5,770","6,674","4,118","5,935","7,686","6,746","4,663","5,534","1,049"
2021년12월_계_80~89세,"140,963","16,407","7,196","9,211","13,521","8,449","10,016","8,411","7,112","7,291","8,621","5,792","9,888","2,710","6,304","2,583","1,772","3,926","4,417","2,722","3,583","4,635","5,114","3,305","3,883",501
2021년12월_계_90~99세,"20,313","2,324",976,"1,348","1,875","1,265","1,513","1,248","1,101",894,"1,381",867,"1,262",351,876,339,268,562,652,347,516,670,718,510,695,79
2021년12월_계_100세 이상,553,60,27,33,49,33,41,30,49,21,36,31,30,15,16,11,13,16,9,4,11,18,24,21,13,2
2021년12월_남_총인구수,"1,323,661","255,292","119,438","135,854","126,024","70,305","77,590","212,021","50,591","51,737","46,869","34,919","134,940","11,761","24,796","12,261","8,144","16,777","20,598","15,741","22,216","59,260","27,391","15,551","24,026","4,851"
2021년12월_남_연령구간인구수,"1,323,661","255,292","119,438","135,854","126,024","70,305","77,590","212,021","50,591","51,737","46,869","34,919","134,940","11,761","24,796","12,261","8,144","16,777","20,598","15,741","22,216","59,260","27,391","15,551","24,026","4,851"
2021년12월_남_0~9세,"91,921","19,334","8,458","10,876","7,861","5,145","5,192","19,886","2,996","2,811","2,552","1,954","10,037",330,951,478,350,727,722,688,918,"4,490","2,262",634,"1,406",197
2021년12월_남_10~19세,"116,463","24,225","10,994","13,231","10,505","6,630","6,983","22,962","4,493","3,490","3,847","2,945","11,884",499,"1,152",607,462,"1,052","1,137","1,018","1,194","5,935","2,354",963,"1,897",229
2021년12월_남_20~29세,"156,417","32,678","15,900","16,778","14,500","7,900","8,833","30,590","5,514","5,668","4,411","3,456","19,729",827,"1,636",958,609,"1,311","1,505","1,343","1,920","6,644","2,266","1,096","2,525",498
2021년12월_남_30~39세,"149,655","30,755","14,115","16,640","13,120","7,608","7,860","33,673","4,369","4,955","3,771","2,856","17,767",709,"1,636",905,547,"1,130","1,395","1,116","1,708","7,435","2,652",975,"2,255",458
2021년12월_남_40~49세,"196,384","38,751","18,486","20,265","18,599","10,107","11,129","36,717","6,889","6,730","5,794","4,574","21,368","1,168","2,594","1,282",949,"1,985","2,376","1,999","2,670","11,057","3,874","1,753","3,271",748
2021년12월_남_50~59세,"235,784","44,834","21,331","23,503","24,106","12,303","13,264","35,701","8,966","9,695","8,591","6,153","22,986","2,373","4,463","2,396","1,606","3,234","3,766","3,247","4,486","10,834","4,155","3,002","4,570","1,053"
2021년12월_남_60~69세,"215,957","40,569","18,951","21,618","21,458","11,576","13,040","22,246","9,254","9,974","9,472","6,883","18,414","2,986","6,175","2,875","1,837","3,635","5,080","3,496","5,231","7,773","4,924","3,716","4,390",953
2021년12월_남_70~79세,"110,147","18,193","8,608","9,585","11,190","5,969","7,496","7,360","5,331","5,805","5,449","4,033","9,043","1,865","3,904","1,785","1,127","2,381","3,071","1,849","2,788","3,425","3,024","2,134","2,429",496
2021년12월_남_80~89세,"46,691","5,526","2,431","3,095","4,317","2,782","3,470","2,647","2,528","2,396","2,720","1,887","3,425",930,"2,094",901,592,"1,217","1,412",900,"1,189","1,505","1,736","1,157","1,161",199
2021년12월_남_90~99세,"4,181",421,163,258,364,283,313,237,244,208,260,173,282,73,190,73,63,104,134,84,110,161,143,120,121,20
2021년12월_남_100세 이상,61,6,1,5,4,2,10,2,7,5,2,5,5,1,1,1,2,1,0,1,2,1,1,1,1,0
2021년12월_여_총인구수,"1,302,948","248,560","111,363","137,197","125,865","69,934","79,382","200,560","51,351","50,151","48,697","36,235","133,429","11,184","25,836","12,278","8,176","18,537","21,293","14,885","20,626","54,562","28,348","15,211","23,832","4,016"
2021년12월_여_연령구간인구수,"1,302,948","248,560","111,363","137,197","125,865","69,934","79,382","200,560","51,351","50,151","48,697","36,235","133,429","11,184","25,836","12,278","8,176","18,537","21,293","14,885","20,626","54,562","28,348","15,211","23,832","4,016"
2021년12월_여_0~9세,"86,594","17,969","7,909","10,060","7,514","4,835","4,778","18,806","2,746","2,716","2,350","1,873","9,692",275,850,439,325,731,690,628,901,"4,196","2,188",593,"1,319",180
2021년12월_여_10~19세,"105,501","21,975","9,942","12,033","9,684","5,579","6,360","21,208","4,115","3,057","3,448","2,482","10,973",420,"1,034",542,430,978,"1,096",890,988,"5,415","2,101",840,"1,662",224
2021년12월_여_20~29세,"119,604","23,944","10,708","13,236","11,192","6,246","7,435","23,873","3,963","3,978","3,230","2,684","16,542",552,"1,197",614,456,921,"1,077",959,"1,280","4,930","1,765",724,"1,728",314
2021년12월_여_30~39세,"129,820","26,833","11,724","15,109","11,402","6,890","7,120","29,292","3,752","4,194","3,258","2,560","15,200",497,"1,315",649,446,"1,027","1,180",939,"1,441","6,285","2,620",777,"1,821",322
2021년12월_여_40~49세,"180,796","37,990","17,062","20,928","17,145","9,109","10,496","36,011","6,521","5,515","5,155","3,989","20,308",838,"1,864",957,653,"1,646","1,907","1,551","1,839","9,500","3,351","1,271","2,715",465
