카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021년10월_여_총인구수,"341,466","6,634","13,104","6,248","9,559","9,287","9,258","8,168","14,269","9,206","19,898","12,782","9,980","16,549","16,102","13,324","14,078","16,512","10,143","15,619","15,210","19,366","14,767","18,368","18,036","11,063","8,825","5,111"
2021년10월_여_연령구간인구수,"341,466","6,634","13,104","6,248","9,559","9,287","9,258","8,168","14,269","9,206","19,898","12,782","9,980","16,549","16,102","13,324","14,078","16,512","10,143","15,619","15,210","19,366","14,767","18,368","18,036","11,063","8,825","5,111"
2021년10월_여_0~9세,"23,704",274,910,285,601,399,401,512,524,548,"1,294",546,729,732,707,768,"1,438","1,177",601,789,"1,127","3,160",600,"1,874","1,465","1,274",706,263
2021년10월_여_10~19세,"28,157",400,980,453,676,746,627,793,555,"1,179","1,422",669,909,917,915,861,"1,165","1,595",693,692,"1,274","2,365",840,"2,877","1,976","1,158",847,573
2021년10월_여_20~29세,"47,801",745,"2,086",845,"1,055","1,094","1,066","1,168","3,245",985,"2,565","2,450","1,401","2,900","2,824","2,037","1,604","2,227","1,548","3,151","2,000","1,729","2,815","1,727","1,926",986,996,626
2021년10월_여_30~39세,"55,972",866,"2,162",819,"1,308",961,987,"1,131","3,265",972,"2,775","2,703","1,446","3,528","3,319","2,275","2,593","2,420","1,657","3,990","2,282","3,605","3,050","2,165","2,315","1,637","1,209",532
2021년10월_여_40~49세,"55,326",913,"2,043",897,"1,454","1,265","1,234","1,358","1,820","1,769","2,957","1,790","1,562","2,422","2,570","1,897","2,310","2,860","1,434","2,255","2,330","3,681","2,240","4,495","3,317","2,240","1,480",733
2021년10월_여_50~59세,"52,331","1,148","1,882","1,117","1,670","1,644","1,707","1,424","1,932","1,591","3,652","1,840","1,620","2,380","2,322","2,354","2,096","2,681","1,767","1,789","2,585","2,207","2,113","2,351","2,655","1,521","1,413",870
2021년10월_여_60~69세,"46,206","1,332","1,770","1,024","1,511","1,641","1,774","1,091","1,776","1,385","3,099","1,673","1,447","2,160","2,074","1,929","1,877","2,214","1,532","1,704","2,081","1,592","1,877","1,637","2,562","1,363","1,288",793
2021년10월_여_70~79세,"21,054",623,836,527,839,992,944,403,794,486,"1,289",783,545,"1,070",903,783,736,848,600,806,952,644,861,882,"1,292",601,566,449
2021년10월_여_80~89세,"8,901",293,365,235,362,471,426,235,302,219,676,268,251,369,376,352,206,404,248,365,448,285,314,305,419,226,265,216
2021년10월_여_90~99세,"1,924",39,69,45,80,72,90,46,55,71,163,60,65,65,85,67,51,82,59,76,122,92,54,50,107,55,52,52
2021년10월_여_100세 이상,90,1,1,1,3,2,2,7,1,1,6,0,5,6,7,1,2,4,4,2,9,6,3,5,2,2,3,4
2021년11월_계_총인구수,"658,841","12,923","24,904","12,556","18,730","18,971","18,772","15,721","26,631","18,018","38,626","23,885","19,183","31,611","30,340","26,286","27,309","32,352","20,046","28,944","29,553","38,427","27,952","35,105","34,343","21,309","16,777","9,567"
2021년11월_계_연령구간인구수,"658,841","12,923","24,904","12,556","18,730","18,971","18,772","15,721","26,631","18,018","38,626","23,885","19,183","31,611","30,340","26,286","27,309","32,352","20,046","28,944","29,553","38,427","27,952","35,105","34,343","21,309","16,777","9,567"
2021년11월_계_0~9세,"48,537",624,"1,847",590,"1,245",832,784,992,"1,120","1,178","2,666","1,109","1,496","1,453","1,426","1,570","3,076","2,426","1,240","1,562","2,279","6,461","1,183","3,810","3,029","2,599","1,389",551
2021년11월_계_10~19세,"57,694",811,"1,979",923,"1,439","1,543","1,258","1,601","1,213","2,622","3,066","1,289","1,793","1,848","1,924","1,765","2,315","3,404","1,447","1,420","2,619","4,841","1,681","5,744","4,017","2,444","1,726",962
2021년11월_계_20~29세,"90,706","1,557","3,704","1,789","2,160","2,256","2,352","2,380","5,429","2,108","5,295","4,368","2,616","5,362","5,121","3,934","3,124","4,441","3,077","5,100","3,970","3,511","4,988","3,270","3,688","1,945","1,928","1,233"
2021년11월_계_30~39세,"106,869","1,782","4,079","1,719","2,661","2,129","2,160","2,226","6,242","1,656","5,458","5,298","2,746","6,808","6,385","4,588","4,838","4,672","3,435","7,284","4,623","6,774","5,984","3,566","3,948","2,736","2,126",946
2021년11월_계_40~49세,"107,206","1,827","3,978","1,778","2,878","2,642","2,599","2,484","3,638","3,146","5,638","3,366","3,005","4,797","4,976","3,768","4,499","5,475","2,828","4,355","4,627","7,554","4,346","8,359","6,170","4,394","2,771","1,308"
2021년11월_계_50~59세,"101,643","2,211","3,632","2,259","3,228","3,507","3,534","2,679","3,602","3,122","6,799","3,316","3,130","4,628","4,356","4,574","3,959","5,227","3,302","3,515","4,802","4,550","4,029","5,114","5,241","3,003","2,661","1,663"
2021년11월_계_60~69세,"87,451","2,443","3,358","1,992","2,859","3,311","3,527","2,065","3,265","2,616","5,886","3,079","2,733","3,972","3,722","3,833","3,605","4,229","3,012","3,239","4,002","2,928","3,505","2,980","4,783","2,535","2,478","1,494"
2021년11월_계_70~79세,"41,198","1,146","1,641","1,052","1,576","1,888","1,740",862,"1,533","1,102","2,558","1,477","1,162","1,979","1,746","1,543","1,478","1,701","1,201","1,660","1,791","1,261","1,623","1,664","2,563","1,197","1,149",905
2021년11월_계_80~89세,"14,894",460,597,395,587,758,714,363,513,372,"1,047",500,418,669,572,613,347,663,423,682,687,439,529,527,763,378,452,426
2021년11월_계_90~99세,"2,543",60,87,57,94,102,102,65,75,95,207,83,80,89,108,95,66,109,77,121,143,103,80,66,137,76,91,75
2021년11월_계_100세 이상,100,2,2,2,3,3,2,4,1,1,6,0,4,6,4,3,2,5,4,6,10,5,4,5,4,2,6,4
2021년11월_남_총인구수,"317,596","6,328","11,832","6,344","9,213","9,687","9,557","7,579","12,372","8,817","18,730","11,151","9,234","15,083","14,281","13,008","13,238","15,894","9,937","13,296","14,299","18,701","13,250","16,802","16,334","10,219","7,943","4,467"
2021년11월_남_연령구간인구수,"317,596","6,328","11,832","6,344","9,213","9,687","9,557","7,579","12,372","8,817","18,730","11,151","9,234","15,083","14,281","13,008","13,238","15,894","9,937","13,296","14,299","18,701","13,250","16,802","16,334","10,219","7,943","4,467"
2021년11월_남_0~9세,"24,982",352,943,312,648,437,388,484,607,635,"1,374",565,773,736,726,806,"1,638","1,255",642,781,"1,159","3,303",588,"1,951","1,577","1,322",695,285
2021년11월_남_10~19세,"29,520",414,999,473,776,803,646,813,658,"1,440","1,649",625,885,924,"1,007",910,"1,143","1,811",754,723,"1,358","2,414",832,"2,884","2,033","1,279",870,397
2021년11월_남_20~29세,"43,098",818,"1,639",944,"1,110","1,173","1,282","1,215","2,185","1,123","2,744","1,941","1,215","2,473","2,325","1,915","1,546","2,220","1,542","1,958","1,973","1,716","2,210","1,546","1,781",957,934,613
2021년11월_남_30~39세,"51,019",920,"1,919",913,"1,361","1,169","1,180","1,088","2,973",682,"2,688","2,608","1,313","3,272","3,056","2,327","2,253","2,263","1,787","3,297","2,326","3,142","2,944","1,418","1,671","1,116",926,407
2021년11월_남_40~49세,"51,872",921,"1,934",883,"1,435","1,382","1,378","1,138","1,818","1,390","2,680","1,575","1,446","2,372","2,408","1,881","2,179","2,639","1,394","2,084","2,293","3,802","2,115","3,887","2,845","2,128","1,283",582
2021년11월_남_50~59세,"49,313","1,069","1,751","1,151","1,569","1,856","1,829","1,255","1,681","1,539","3,144","1,491","1,507","2,259","2,045","2,232","1,862","2,551","1,549","1,713","2,216","2,252","1,934","2,761","2,584","1,477","1,237",799
2021년11월_남_60~69세,"41,100","1,119","1,588",973,"1,337","1,665","1,755",973,"1,481","1,223","2,775","1,396","1,293","1,814","1,652","1,891","1,717","2,007","1,476","1,532","1,888","1,319","1,622","1,339","2,209","1,169","1,190",697
2021년11월_남_70~79세,"20,105",525,802,527,741,891,794,458,736,610,"1,266",697,618,909,842,760,741,860,603,846,834,605,764,780,"1,267",598,576,455
2021년11월_남_80~89세,"5,959",169,236,155,220,280,291,138,212,153,367,230,167,298,199,256,144,258,173,314,230,138,217,220,335,153,194,212
2021년11월_남_90~99세,610,20,20,12,16,31,14,17,21,22,42,23,17,25,21,28,15,29,17,44,22,10,23,16,30,20,35,20
2021년11월_남_100세 이상,18,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,4,0,0,1,0,2,0,3,0
2021년11월_여_총인구수,"341,245","6,595","13,072","6,212","9,517","9,284","9,215","8,142","14,259","9,201","19,896","12,734","9,949","16,528","16,059","13,278","14,071","16,458","10,109","15,648","15,254","19,726","14,702","18,303","18,009","11,090","8,834","5,100"
2021년11월_여_연령구간인구수,"341,245","6,595","13,072","6,212","9,517","9,284","9,215","8,142","14,259","9,201","19,896","12,734","9,949","16,528","16,059","13,278","14,071","16,458","10,109","15,648","15,254","19,726","14,702","18,303","18,009","11,090","8,834","5,100"
2021년11월_여_0~9세,"23,555",272,904,278,597,395,396,508,513,543,"1,292",544,723,717,700,764,"1,438","1,171",598,781,"1,120","3,158",595,"1,859","1,452","1,277",694,266
2021년11월_여_10~19세,"28,174",397,980,450,663,740,612,788,555,"1,182","1,417",664,908,924,917,855,"1,172","1,593",693,697,"1,261","2,427",849,"2,860","1,984","1,165",856,565
2021년11월_여_20~29세,"47,608",739,"2,065",845,"1,050","1,083","1,070","1,165","3,244",985,"2,551","2,427","1,401","2,889","2,796","2,019","1,578","2,221","1,535","3,142","1,997","1,795","2,778","1,724","1,907",988,994,620
2021년11월_여_30~39세,"55,850",862,"2,160",806,"1,300",960,980,"1,138","3,269",974,"2,770","2,690","1,433","3,536","3,329","2,261","2,585","2,409","1,648","3,987","2,297","3,632","3,040","2,148","2,277","1,620","1,200",539
2021년11월_여_40~49세,"55,334",906,"2,044",895,"1,443","1,260","1,221","1,346","1,820","1,756","2,958","1,791","1,559","2,425","2,568","1,887","2,320","2,836","1,434","2,271","2,334","3,752","2,231","4,472","3,325","2,266","1,488",726
2021년11월_여_50~59세,"52,330","1,142","1,881","1,108","1,659","1,651","1,705","1,424","1,921","1,583","3,655","1,825","1,623","2,369","2,311","2,342","2,097","2,676","1,753","1,802","2,586","2,298","2,095","2,353","2,657","1,526","1,424",864
2021년11월_여_60~69세,"46,351","1,324","1,770","1,019","1,522","1,646","1,772","1,092","1,784","1,393","3,111","1,683","1,440","2,158","2,070","1,942","1,888","2,222","1,536","1,707","2,114","1,609","1,883","1,641","2,574","1,366","1,288",797
2021년11월_여_70~79세,"21,093",621,839,525,835,997,946,404,797,492,"1,292",780,544,"1,070",904,783,737,841,598,814,957,656,859,884,"1,296",599,573,450
2021년11월_여_80~89세,"8,935",291,361,240,367,478,423,225,301,219,680,270,251,371,373,357,203,405,250,368,457,301,312,307,428,225,258,214
2021년11월_여_90~99세,"1,933",40,67,45,78,71,88,48,54,73,165,60,63,64,87,67,51,80,60,77,121,93,57,50,107,56,56,55
2021년11월_여_100세 이상,82,1,1,1,3,3,2,4,1,1,5,0,4,5,4,1,2,4,4,2,10,5,3,5,2,2,3,4
2021년12월_계_총인구수,"658,338","12,869","24,785","12,539","18,726","18,916","18,713","15,682","26,489","18,061","38,446","23,845","19,130","31,584","30,325","26,252","27,265","32,229","20,012","28,871","29,534","39,095","27,953","35,036","34,338","21,318","16,775","9,550"
2021년12월_계_연령구간인구수,"658,338","12,869","24,785","12,539","18,726","18,916","18,713","15,682","26,489","18,061","38,446","23,845","19,130","31,584","30,325","26,252","27,265","32,229","20,012","28,871","29,534","39,095","27,953","35,036","34,338","21,318","16,775","9,550"
2021년12월_계_0~9세,"48,373",619,"1,826",580,"1,237",817,770,979,"1,105","1,182","2,638","1,091","1,471","1,442","1,440","1,569","3,094","2,410","1,236","1,534","2,256","6,543","1,182","3,788","3,040","2,599","1,379",546
2021년12월_계_10~19세,"57,635",809,"1,962",927,"1,432","1,527","1,252","1,592","1,190","2,627","3,049","1,283","1,794","1,844","1,913","1,766","2,316","3,399","1,442","1,405","2,602","4,970","1,674","5,720","4,005","2,449","1,725",961
2021년12월_계_20~29세,"90,422","1,553","3,673","1,778","2,170","2,245","2,322","2,355","5,366","2,106","5,226","4,334","2,608","5,354","5,145","3,908","3,092","4,390","3,088","5,099","3,978","3,586","4,992","3,269","3,685","1,944","1,931","1,225"
2021년12월_계_30~39세,"106,630","1,771","4,066","1,714","2,658","2,130","2,156","2,227","6,230","1,661","5,444","5,326","2,737","6,799","6,382","4,599","4,793","4,643","3,414","7,250","4,602","6,816","6,017","3,512","3,916","2,716","2,117",934
2021년12월_계_40~49세,"107,209","1,813","3,958","1,772","2,877","2,626","2,593","2,481","3,645","3,146","5,615","3,343","2,999","4,800","4,975","3,759","4,508","5,470","2,817","4,365","4,629","7,710","4,316","8,332","6,186","4,403","2,771","1,300"
2021년12월_계_50~59세,"101,614","2,205","3,631","2,252","3,235","3,506","3,525","2,668","3,572","3,131","6,763","3,323","3,129","4,632","4,323","4,558","3,957","5,193","3,277","3,503","4,784","4,686","4,031","5,124","5,249","3,015","2,666","1,676"
2021년12월_계_60~69세,"87,536","2,428","3,345","2,000","2,871","3,317","3,533","2,073","3,260","2,623","5,873","3,073","2,718","3,971","3,709","3,823","3,611","4,244","3,028","3,244","4,042","2,971","3,498","3,003","4,783","2,536","2,479","1,480"
2021년12월_계_70~79세,"41,260","1,145","1,640","1,052","1,559","1,884","1,737",870,"1,530","1,116","2,562","1,479","1,161","1,976","1,744","1,554","1,481","1,700","1,202","1,661","1,794","1,265","1,627","1,681","2,572","1,197","1,155",916
2021년12월_계_80~89세,"15,002",461,597,403,588,761,724,365,518,371,"1,056",511,426,669,583,615,345,663,427,683,697,443,532,535,762,381,454,432
2021년12월_계_90~99세,"2,567",64,85,59,97,101,99,67,72,96,214,82,84,91,108,99,66,112,77,123,141,101,80,67,136,76,93,77
2021년12월_계_100세 이상,90,1,2,2,2,2,2,5,1,2,6,0,3,6,3,2,2,5,4,4,9,4,4,5,4,2,5,3
2021년12월_남_총인구수,"317,346","6,300","11,777","6,335","9,210","9,664","9,536","7,555","12,304","8,824","18,636","11,129","9,221","15,066","14,254","13,019","13,203","15,820","9,922","13,266","14,278","19,042","13,264","16,756","16,337","10,229","7,945","4,454"
2021년12월_남_연령구간인구수,"317,346","6,300","11,777","6,335","9,210","9,664","9,536","7,555","12,304","8,824","18,636","11,129","9,221","15,066","14,254","13,019","13,203","15,820","9,922","13,266","14,278","19,042","13,264","16,756","16,337","10,229","7,945","4,454"
2021년12월_남_0~9세,"24,871",351,927,305,639,428,380,478,603,628,"1,363",557,765,731,725,807,"1,646","1,244",637,763,"1,144","3,336",582,"1,948","1,586","1,326",690,282
2021년12월_남_10~19세,"29,494",413,993,475,774,791,643,804,646,"1,441","1,635",623,888,926,"1,003",906,"1,137","1,814",754,714,"1,356","2,496",831,"2,867","2,019","1,277",873,395
2021년12월_남_20~29세,"43,016",811,"1,633",940,"1,123","1,177","1,265","1,203","2,151","1,117","2,715","1,916","1,211","2,486","2,338","1,910","1,529","2,182","1,546","1,969","1,976","1,756","2,220","1,540","1,792",961,939,610
2021년12월_남_30~39세,"50,866",917,"1,916",915,"1,353","1,165","1,187","1,090","2,956",684,"2,675","2,630","1,309","3,249","3,045","2,336","2,230","2,245","1,781","3,274","2,315","3,160","2,959","1,400","1,646","1,103",928,398
2021년12월_남_40~49세,"51,891",917,"1,919",878,"1,437","1,380","1,372","1,131","1,830","1,390","2,662","1,564","1,447","2,367","2,408","1,886","2,179","2,649","1,394","2,094","2,294","3,867","2,107","3,863","2,862","2,136","1,281",577
2021년12월_남_50~59세,"49,314","1,062","1,757","1,149","1,568","1,853","1,829","1,256","1,674","1,542","3,137","1,492","1,510","2,266","2,029","2,225","1,866","2,532","1,536","1,718","2,197","2,324","1,934","2,756","2,581","1,481","1,235",805
2021년12월_남_60~69세,"41,101","1,112","1,573",973,"1,348","1,668","1,761",975,"1,471","1,226","2,767","1,394","1,285","1,815","1,646","1,889","1,713","2,005","1,481","1,518","1,903","1,349","1,618","1,353","2,210","1,168","1,189",691
2021년12월_남_70~79세,"20,147",523,800,528,732,888,793,462,737,620,"1,266",697,616,905,836,770,743,864,602,853,837,605,767,787,"1,275",602,578,461
2021년12월_남_80~89세,"6,015",173,238,159,219,284,293,139,216,153,372,234,171,293,204,259,146,254,175,315,235,140,221,226,334,155,194,213
2021년12월_남_90~99세,616,20,20,12,17,30,13,17,20,23,43,22,19,27,20,30,14,30,16,45,21,9,24,16,30,20,36,22
2021년12월_남_100세 이상,15,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,1,0,2,0,2,0
2021년12월_여_총인구수,"340,992","6,569","13,008","6,204","9,516","9,252","9,177","8,127","14,185","9,237","19,810","12,716","9,909","16,518","16,071","13,233","14,062","16,409","10,090","15,605","15,256","20,053","14,689","18,280","18,001","11,089","8,830","5,096"
2021년12월_여_연령구간인구수,"340,992","6,569","13,008","6,204","9,516","9,252","9,177","8,127","14,185","9,237","19,810","12,716","9,909","16,518","16,071","13,233","14,062","16,409","10,090","15,605","15,256","20,053","14,689","18,280","18,001","11,089","8,830","5,096"
2021년12월_여_0~9세,"23,502",268,899,275,598,389,390,501,502,554,"1,275",534,706,711,715,762,"1,448","1,166",599,771,"1,112","3,207",600,"1,840","1,454","1,273",689,264
2021년12월_여_10~19세,"28,141",396,969,452,658,736,609,788,544,"1,186","1,414",660,906,918,910,860,"1,179","1,585",688,691,"1,246","2,474",843,"2,853","1,986","1,172",852,566
2021년12월_여_20~29세,"47,406",742,"2,040",838,"1,047","1,068","1,057","1,152","3,215",989,"2,511","2,418","1,397","2,868","2,807","1,998","1,563","2,208","1,542","3,130","2,002","1,830","2,772","1,729","1,893",983,992,615
2021년12월_여_30~39세,"55,764",854,"2,150",799,"1,305",965,969,"1,137","3,274",977,"2,769","2,696","1,428","3,550","3,337","2,263","2,563","2,398","1,633","3,976","2,287","3,656","3,058","2,112","2,270","1,613","1,189",536
2021년12월_여_40~49세,"55,318",896,"2,039",894,"1,440","1,246","1,221","1,350","1,815","1,756","2,953","1,779","1,552","2,433","2,567","1,873","2,329","2,821","1,423","2,271","2,335","3,843","2,209","4,469","3,324","2,267","1,490",723
2021년12월_여_50~59세,"52,300","1,143","1,874","1,103","1,667","1,653","1,696","1,412","1,898","1,589","3,626","1,831","1,619","2,366","2,294","2,333","2,091","2,661","1,741","1,785","2,587","2,362","2,097","2,368","2,668","1,534","1,431",871
2021년12월_여_60~69세,"46,435","1,316","1,772","1,027","1,523","1,649","1,772","1,098","1,789","1,397","3,106","1,679","1,433","2,156","2,063","1,934","1,898","2,239","1,547","1,726","2,139","1,622","1,880","1,650","2,573","1,368","1,290",789
2021년12월_여_70~79세,"21,113",622,840,524,827,996,944,408,793,496,"1,296",782,545,"1,071",908,784,738,836,600,808,957,660,860,894,"1,297",595,577,455
2021년12월_여_80~89세,"8,987",288,359,244,369,477,431,226,302,218,684,277,255,376,379,356,199,409,252,368,462,303,311,309,428,226,260,219
2021년12월_여_90~99세,"1,951",44,65,47,80,71,86,50,52,73,171,60,65,64,88,69,52,82,61,78,120,92,56,51,106,56,57,55
2021년12월_여_100세 이상,75,0,1,1,2,2,2,5,1,2,5,0,3,5,3,1,2,4,4,1,9,4,3,5,2,2,3,3
