카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2021년10월_여_90~99세,"203,394","30,948","11,954","7,806","10,142","4,717","4,700","2,660","1,021","41,810","9,008","7,431","11,672","11,420","13,688","15,954","14,936","3,527"
2021년10월_여_100세 이상,"8,190","1,648",547,296,393,214,161,77,30,"1,711",351,255,422,417,513,558,411,186
2021년11월_계_총인구수,"51,652,704","9,520,880","3,353,627","2,388,230","2,946,319","1,442,138","1,453,675","1,122,495","369,465","13,557,973","1,538,273","1,597,019","2,119,529","1,788,616","1,833,864","2,627,468","3,316,365","676,768"
2021년11월_계_연령구간인구수,"51,652,704","9,520,880","3,353,627","2,388,230","2,946,319","1,442,138","1,453,675","1,122,495","369,465","13,557,973","1,538,273","1,597,019","2,119,529","1,788,616","1,833,864","2,627,468","3,316,365","676,768"
2021년11월_계_0~9세,"3,775,503","586,559","220,636","168,602","218,194","114,343","107,912","92,477","46,913","1,103,092","101,330","117,375","163,587","120,244","124,403","179,383","252,126","58,327"
2021년11월_계_10~19세,"4,716,775","758,445","266,474","218,976","271,348","152,805","142,601","110,182","45,439","1,322,710","134,178","146,547","200,859","170,547","163,429","222,205","319,712","70,318"
2021년11월_계_20~29세,"6,674,970","1,426,394","417,317","310,800","391,498","207,080","210,148","138,053","38,251","1,802,051","175,632","194,924","238,690","207,328","194,193","276,881","364,578","81,152"
2021년11월_계_30~39세,"6,731,509","1,440,774","406,584","285,532","401,742","181,567","189,983","145,385","61,298","1,899,719","162,898","190,993","260,233","182,723","178,946","280,402","381,635","81,095"
2021년11월_계_40~49세,"8,165,990","1,483,164","502,425","372,803","480,658","236,306","231,153","183,960","72,186","2,293,799","219,290","236,989","325,143","260,016","252,438","377,057","527,310","111,293"
2021년11월_계_50~59세,"8,631,102","1,507,704","555,462","419,916","510,589","235,316","240,267","207,162","48,474","2,270,910","264,619","270,634","340,365","298,709","312,312","454,422","579,473","114,768"
2021년11월_계_60~69세,"7,147,578","1,285,127","548,572","341,719","397,525","171,663","190,076","155,227","33,344","1,663,383","259,431","240,966","299,047","267,848","284,327","432,158","492,612","84,553"
2021년11월_계_70~79세,"3,712,470","695,892","297,407","177,394","179,068","94,422","92,291","62,736","14,704","772,918","132,719","119,947","172,222","170,880","191,177","243,700","249,261","45,732"
2021년11월_계_80~89세,"1,825,295","293,290","122,945","82,243","82,331","42,416","42,957","23,987","7,533","372,378","76,160","68,819","103,601","95,174","115,039","140,516","130,753","25,153"
2021년11월_계_90~99세,"262,341","41,521","15,294","9,968","12,928","6,012","6,098","3,241","1,285","54,952","11,598","9,532","15,323","14,708","17,082","20,133","18,480","4,186"
2021년11월_계_100세 이상,"9,171","2,010",511,277,438,208,189,85,38,"2,061",418,293,459,439,518,611,425,191
2021년11월_남_총인구수,"25,754,446","4,624,290","1,640,867","1,177,136","1,475,245","713,292","725,406","576,636","184,441","6,823,931","774,232","810,261","1,083,419","889,824","922,677","1,324,021","1,669,512","339,256"
2021년11월_남_연령구간인구수,"25,754,446","4,624,290","1,640,867","1,177,136","1,475,245","713,292","725,406","576,636","184,441","6,823,931","774,232","810,261","1,083,419","889,824","922,677","1,324,021","1,669,512","339,256"
2021년11월_남_0~9세,"1,935,496","301,243","113,243","86,359","111,933","58,648","55,492","47,508","23,896","564,452","51,809","59,953","83,739","61,726","63,393","92,373","129,748","29,981"
2021년11월_남_10~19세,"2,435,359","388,791","137,268","114,148","139,487","79,085","73,738","57,850","22,924","679,038","69,694","76,115","104,284","88,292","84,587","116,629","166,679","36,750"
2021년11월_남_20~29세,"3,502,253","686,810","216,458","165,492","204,050","108,068","110,127","77,901","19,613","950,070","98,892","108,548","131,927","112,149","108,753","156,877","203,555","42,963"
2021년11월_남_30~39세,"3,475,467","719,415","208,566","149,695","208,043","92,992","99,530","77,336","29,878","982,766","85,840","101,974","140,298","94,388","94,103","150,083","199,801","40,759"
2021년11월_남_40~49세,"4,150,170","734,754","253,458","184,070","246,215","117,398","115,145","94,098","36,531","1,167,100","112,358","122,706","173,266","133,702","134,570","196,373","271,367","57,059"
2021년11월_남_50~59세,"4,364,359","742,848","270,587","205,615","255,055","116,779","120,042","105,198","25,363","1,150,601","136,593","139,470","180,771","155,181","168,310","235,707","296,586","59,653"
2021년11월_남_60~69세,"3,500,609","607,002","258,855","162,609","196,854","81,849","92,225","78,076","16,533","827,378","129,401","121,051","150,144","132,534","143,731","215,472","244,914","41,981"
2021년11월_남_70~79세,"1,681,112","316,719","134,376","77,848","82,068","41,904","42,054","29,956","6,852","352,335","59,776","54,493","78,965","76,234","85,106","109,852","111,711","20,863"
2021년11월_남_80~89세,"649,711","115,686","44,710","29,102","28,725","15,232","15,636","8,152","2,581","136,768","27,231","23,832","36,356","32,341","36,693","46,459","41,626","8,581"
2021년11월_남_90~99세,"58,142","10,523","3,255","2,154","2,718","1,307","1,384",553,262,"12,965","2,551","2,067","3,594","3,212","3,377","4,116","3,450",654
2021년11월_남_100세 이상,"1,768",499,91,44,97,30,33,8,8,458,87,52,75,65,54,80,75,12
2021년11월_여_총인구수,"25,898,258","4,896,590","1,712,760","1,211,094","1,471,074","728,846","728,269","545,859","185,024","6,734,042","764,041","786,758","1,036,110","898,792","911,187","1,303,447","1,646,853","337,512"
2021년11월_여_연령구간인구수,"25,898,258","4,896,590","1,712,760","1,211,094","1,471,074","728,846","728,269","545,859","185,024","6,734,042","764,041","786,758","1,036,110","898,792","911,187","1,303,447","1,646,853","337,512"
2021년11월_여_0~9세,"1,840,007","285,316","107,393","82,243","106,261","55,695","52,420","44,969","23,017","538,640","49,521","57,422","79,848","58,518","61,010","87,010","122,378","28,346"
2021년11월_여_10~19세,"2,281,416","369,654","129,206","104,828","131,861","73,720","68,863","52,332","22,515","643,672","64,484","70,432","96,575","82,255","78,842","105,576","153,033","33,568"
2021년11월_여_20~29세,"3,172,717","739,584","200,859","145,308","187,448","99,012","100,021","60,152","18,638","851,981","76,740","86,376","106,763","95,179","85,440","120,004","161,023","38,189"
2021년11월_여_30~39세,"3,256,042","721,359","198,018","135,837","193,699","88,575","90,453","68,049","31,420","916,953","77,058","89,019","119,935","88,335","84,843","130,319","181,834","40,336"
2021년11월_여_40~49세,"4,015,820","748,410","248,967","188,733","234,443","118,908","116,008","89,862","35,655","1,126,699","106,932","114,283","151,877","126,314","117,868","180,684","255,943","54,234"
2021년11월_여_50~59세,"4,266,743","764,856","284,875","214,301","255,534","118,537","120,225","101,964","23,111","1,120,309","128,026","131,164","159,594","143,528","144,002","218,715","282,887","55,115"
2021년11월_여_60~69세,"3,646,969","678,125","289,717","179,110","200,671","89,814","97,851","77,151","16,811","836,005","130,030","119,915","148,903","135,314","140,596","216,686","247,698","42,572"
2021년11월_여_70~79세,"2,031,358","379,173","163,031","99,546","97,000","52,518","50,237","32,780","7,852","420,583","72,943","65,454","93,257","94,646","106,071","133,848","137,550","24,869"
2021년11월_여_80~89세,"1,175,584","177,604","78,235","53,141","53,606","27,184","27,321","15,835","4,952","235,610","48,929","44,987","67,245","62,833","78,346","94,057","89,127","16,572"
2021년11월_여_90~99세,"204,199","30,998","12,039","7,814","10,210","4,705","4,714","2,688","1,023","41,987","9,047","7,465","11,729","11,496","13,705","16,017","15,030","3,532"
2021년11월_여_100세 이상,"7,403","1,511",420,233,341,178,156,77,30,"1,603",331,241,384,374,464,531,350,179
2021년12월_계_총인구수,"51,638,809","9,509,458","3,350,380","2,385,412","2,948,375","1,441,611","1,452,251","1,121,592","371,895","13,565,450","1,538,492","1,597,427","2,119,257","1,786,855","1,832,803","2,626,609","3,314,183","676,759"
2021년12월_계_연령구간인구수,"51,638,809","9,509,458","3,350,380","2,385,412","2,948,375","1,441,611","1,452,251","1,121,592","371,895","13,565,450","1,538,492","1,597,427","2,119,257","1,786,855","1,832,803","2,626,609","3,314,183","676,759"
2021년12월_계_0~9세,"3,760,350","583,683","219,611","167,823","217,384","114,065","107,548","92,018","47,063","1,099,927","100,971","116,975","162,726","119,673","123,712","178,515","250,669","57,987"
2021년12월_계_10~19세,"4,709,316","756,136","266,105","218,537","271,131","152,404","142,175","109,990","45,794","1,321,005","133,885","146,411","200,673","170,128","163,148","221,964","319,461","70,369"
2021년12월_계_20~29세,"6,655,923","1,422,277","415,549","308,921","391,051","206,472","209,397","137,422","38,510","1,798,269","175,424","194,415","238,297","206,579","193,735","276,021","362,661","80,923"
2021년12월_계_30~39세,"6,723,435","1,439,279","405,300","284,865","402,091","181,189","189,669","144,891","61,719","1,900,447","162,817","190,607","259,565","182,181","178,428","279,475","379,886","81,026"
2021년12월_계_40~49세,"8,166,792","1,480,780","502,391","372,555","481,066","236,167","231,018","183,954","72,764","2,296,173","219,422","237,327","325,419","259,675","252,254","377,180","527,396","111,251"
2021년12월_계_50~59세,"8,635,211","1,507,194","554,768","419,444","510,969","235,764","240,017","207,056","48,876","2,274,844","264,586","270,874","340,591","298,654","312,463","454,427","579,779","114,905"
2021년12월_계_60~69세,"7,164,712","1,285,922","548,878","342,291","399,128","172,124","190,514","155,775","33,522","1,669,601","260,158","241,697","299,801","268,393","284,871","433,047","494,113","84,877"
2021년12월_계_70~79세,"3,715,084","695,800","298,128","177,828","179,244","94,547","92,390","63,024","14,775","773,573","132,627","120,068","172,067","170,337","191,022","244,151","249,720","45,783"
2021년12월_계_80~89세,"1,835,481","295,009","123,791","82,781","82,853","42,636","43,199","24,119","7,557","374,488","76,586","69,193","104,173","95,991","115,490","140,963","131,422","25,230"
2021년12월_계_90~99세,"264,544","41,735","15,457","10,122","13,041","6,066","6,155","3,276","1,288","55,363","11,658","9,592","15,528","14,839","17,216","20,313","18,682","4,213"
2021년12월_계_100세 이상,"7,961","1,643",402,245,417,177,169,67,27,"1,760",358,268,417,405,464,553,394,195
2021년12월_남_총인구수,"25,746,684","4,618,040","1,639,044","1,175,632","1,476,373","713,015","724,626","576,217","185,678","6,827,298","774,332","810,672","1,083,366","888,994","922,221","1,323,661","1,668,338","339,177"
2021년12월_남_연령구간인구수,"25,746,684","4,618,040","1,639,044","1,175,632","1,476,373","713,015","724,626","576,217","185,678","6,827,298","774,332","810,672","1,083,366","888,994","922,221","1,323,661","1,668,338","339,177"
2021년12월_남_0~9세,"1,927,798","299,764","112,744","85,980","111,554","58,516","55,295","47,302","23,984","562,739","51,606","59,729","83,319","61,472","63,098","91,921","128,993","29,782"
2021년12월_남_10~19세,"2,431,349","387,691","137,079","113,890","139,390","78,857","73,527","57,743","23,081","678,063","69,604","76,037","104,165","88,061","84,416","116,463","166,472","36,810"
2021년12월_남_20~29세,"3,491,682","684,530","215,370","164,484","203,834","107,781","109,664","77,588","19,728","947,823","98,744","108,354","131,774","111,771","108,408","156,417","202,593","42,819"
2021년12월_남_30~39세,"3,472,711","718,763","207,947","149,452","208,279","92,783","99,378","77,145","30,131","983,619","85,867","101,877","139,987","94,160","93,924","149,655","198,989","40,755"
2021년12월_남_40~49세,"4,150,248","733,371","253,509","183,962","246,522","117,383","115,072","94,084","36,831","1,168,232","112,385","122,922","173,385","133,465","134,387","196,384","271,358","56,996"
2021년12월_남_50~59세,"4,366,299","742,757","270,303","205,369","255,130","116,983","119,967","105,062","25,581","1,152,627","136,544","139,540","180,799","155,109","168,369","235,784","296,690","59,685"
2021년12월_남_60~69세,"3,508,745","607,114","258,914","162,849","197,657","82,025","92,406","78,393","16,596","830,282","129,786","121,418","150,583","132,849","144,081","215,957","245,713","42,122"
2021년12월_남_70~79세,"1,683,401","316,508","134,692","78,079","82,211","42,016","42,139","30,110","6,870","352,810","59,795","54,663","79,071","76,144","85,149","110,147","112,084","20,913"
2021년12월_남_80~89세,"654,228","116,524","45,094","29,339","28,963","15,333","15,747","8,218","2,606","137,676","27,366","24,012","36,574","32,655","36,917","46,691","41,890","8,623"
2021년12월_남_90~99세,"58,851","10,637","3,330","2,197","2,749","1,316","1,405",568,263,"13,079","2,566","2,081","3,644","3,254","3,422","4,181","3,497",662
2021년12월_남_100세 이상,"1,372",381,62,31,84,22,26,4,7,348,69,39,65,54,50,61,59,10
2021년12월_여_총인구수,"25,892,125","4,891,418","1,711,336","1,209,780","1,472,002","728,596","727,625","545,375","186,217","6,738,152","764,160","786,755","1,035,891","897,861","910,582","1,302,948","1,645,845","337,582"
2021년12월_여_연령구간인구수,"25,892,125","4,891,418","1,711,336","1,209,780","1,472,002","728,596","727,625","545,375","186,217","6,738,152","764,160","786,755","1,035,891","897,861","910,582","1,302,948","1,645,845","337,582"
2021년12월_여_0~9세,"1,832,552","283,919","106,867","81,843","105,830","55,549","52,253","44,716","23,079","537,188","49,365","57,246","79,407","58,201","60,614","86,594","121,676","28,205"
2021년12월_여_10~19세,"2,277,967","368,445","129,026","104,647","131,741","73,547","68,648","52,247","22,713","642,942","64,281","70,374","96,508","82,067","78,732","105,501","152,989","33,559"
2021년12월_여_20~29세,"3,164,241","737,747","200,179","144,437","187,217","98,691","99,733","59,834","18,782","850,446","76,680","86,061","106,523","94,808","85,327","119,604","160,068","38,104"
2021년12월_여_30~39세,"3,250,724","720,516","197,353","135,413","193,812","88,406","90,291","67,746","31,588","916,828","76,950","88,730","119,578","88,021","84,504","129,820","180,897","40,271"
2021년12월_여_40~49세,"4,016,544","747,409","248,882","188,593","234,544","118,784","115,946","89,870","35,933","1,127,941","107,037","114,405","152,034","126,210","117,867","180,796","256,038","54,255"
